transaction_id,transaction_amount,login_attempts,device_risk_score,transfer_frequency,anomaly_score,account_age_days,transaction_time_hour,failed_transactions_last_30d,avg_monthly_balance,daily_transaction_count,geo_distance_km,session_duration_minutes,transaction_velocity_score,payment_channel,authentication_type,card_present_flag,international_transaction_flag,suspicious_ip_flag,fraud_flag
1000798,14012.26,9.0,0.3,3,0.32,945,22,11,420865.71,110,13074.0,112.0,39.3,Mobile App,Biometric,0,0,0,False
1007206,7195.03,,6.9,62,0.46,734,1,0,380572.31,115,4863.0,84.0,59.8,Mobile App,Two-Factor Authentication,0,1,0,False
1007151,9203.96,5.0,36.1,72,0.45,2842,7,0,426640.48,16,14112.0,117.0,22.9,Mobile App,Two-Factor Authentication,1,0,1,False
1002830,21312.28,2.0,5.5,77,0.14,2243,15,22,497813.51,62,12817.0,13.0,66.0,POS Terminal,Biometric,0,0,0,False
1009367,16415.78,3.0,70.2,78,0.93,4130,18,19,473660.16,7,8918.0,22.0,0.0,Mobile App,Biometric,0,1,1,True
1008783,4987.0,9.0,11.6,9,0.01,116,23,16,169460.82,31,7973.0,109.0,57.4,ATM,OTP,1,0,0,False
1000313,16714.32,7.0,19.1,14,0.35,3640,23,5,71286.33,65,13314.0,54.0,14.0,Web Banking,Password Only,0,1,1,False
1000747,16450.68,7.0,23.4,28,0.18,3881,6,4,346839.56,72,11813.0,114.0,30.2,Mobile App,OTP,0,1,1,False
1003570,467.89,12.0,58.0,0,0.26,4034,21,4,231452.59,86,7566.0,78.0,54.2,Mobile App,Password Only,0,1,0,False
1000791,8443.32,5.0,73.7,70,0.03,1236,15,11,137473.16,103,13302.0,117.0,40.3,Mobile App,OTP,1,0,0,False
1002477,4086.65,6.0,32.8,45,0.01,3872,13,16,6288.28,75,5189.0,52.0,86.9,Mobile App,Two-Factor Authentication,1,0,1,False
1009373,16423.45,8.0,55.4,64,0.71,2764,12,3,453180.58,61,2880.0,100.0,57.2,Web Banking,OTP,0,0,1,True
1002571,10282.08,1.0,72.2,49,0.55,512,14,12,96667.49,88,1702.0,16.0,45.0,Web Banking,Password Only,1,1,1,False
1008650,5381.54,1.0,68.8,3,0.68,3171,21,15,291474.63,24,7264.0,10.0,40.9,POS Terminal,OTP,1,1,1,True
1005275,2474.21,10.0,77.7,67,0.72,1721,2,1,371077.62,5,13079.0,20.0,67.1,Web Banking,OTP,0,1,0,True
1004356,11102.95,7.0,21.1,45,0.68,1039,7,9,484563.98,109,10456.0,107.0,19.1,Mobile App,OTP,0,0,1,True
1002164,16261.77,10.0,100.0,72,0.38,1710,15,23,707.68,68,1440.0,55.0,41.1,Web Banking,Biometric,1,0,1,False
1006652,1974.12,5.0,83.4,14,0.49,900,4,10,102465.03,37,5902.0,36.0,77.6,Web Banking,Biometric,0,0,0,False
1008093,18973.21,7.0,53.3,18,0.24,2721,21,11,361450.62,95,13300.0,103.0,72.2,Web Banking,OTP,1,1,0,False
1000381,11694.04,9.0,84.3,42,0.19,3368,10,8,233672.37,63,120.0,80.0,55.7,Web Banking,Password Only,1,1,1,False
1006161,12563.16,5.0,13.5,20,0.08,152,11,13,388377.4,74,14143.0,91.0,72.9,Web Banking,Password Only,0,1,0,False
1001293,4791.35,5.0,44.4,37,0.28,2364,23,21,488092.08,49,12464.0,61.0,11.1,Mobile App,Biometric,0,1,0,False
1001913,4626.89,10.0,24.9,45,0.28,4906,4,23,315266.92,26,11565.0,102.0,79.7,Mobile App,Two-Factor Authentication,1,0,0,False
1000600,14767.27,8.0,85.2,22,0.27,4136,11,1,246228.74,115,8972.0,86.0,0.0,Mobile App,OTP,0,1,0,False
1003893,15489.61,6.0,28.2,76,0.01,885,8,25,103674.76,98,6559.0,73.0,43.0,Mobile App,Biometric,0,0,1,False
1004142,19175.32,8.0,23.7,42,0.87,2505,3,17,143375.22,4,7140.0,70.0,88.2,Mobile App,OTP,1,0,0,True
1001653,7309.03,9.0,85.0,67,0.51,4932,3,6,185976.82,72,11049.0,66.0,80.6,Mobile App,OTP,0,1,0,False
1005285,4029.88,11.0,24.6,75,0.26,847,1,9,430798.93,68,8196.0,116.0,62.5,Mobile App,OTP,0,0,1,False
1001894,2772.24,9.0,88.2,67,0.19,2195,8,4,306668.05,110,1061.0,47.0,90.3,ATM,Password Only,1,1,1,False
1001945,10788.63,9.0,68.1,8,0.1,4089,11,16,141336.97,11,4873.0,39.0,21.1,Web Banking,OTP,0,0,1,False
1003396,2076.89,1.0,14.1,37,0.3,4697,3,19,289696.6,8,237.0,49.0,17.2,Mobile App,Password Only,0,0,1,False
1009501,13929.38,8.0,80.3,27,0.12,4561,0,11,413847.25,111,13581.0,112.0,100.0,Web Banking,Password Only,1,0,1,False
1004363,3361.02,8.0,63.1,4,0.3,3608,5,20,242904.69,32,5449.0,90.0,44.5,Web Banking,Biometric,1,1,0,False
1009819,19045.74,9.0,5.4,40,0.01,755,13,22,300716.32,2,3354.0,6.0,100.0,Web Banking,Two-Factor Authentication,0,1,1,False
1000376,5908.04,4.0,66.0,75,0.35,1376,16,21,113854.23,80,11771.0,29.0,71.3,POS Terminal,OTP,0,1,0,False
1001967,22001.45,2.0,100.0,34,0.18,2183,18,4,391127.92,12,11636.0,9.0,91.8,Mobile App,Biometric,0,1,0,False
1003958,1687.52,11.0,86.0,27,0.62,2834,2,25,346278.74,38,394.0,65.0,64.6,Mobile App,OTP,0,1,0,False
1007217,561.89,12.0,7.6,60,0.07,1486,16,8,470657.73,110,10163.0,89.0,63.0,Web Banking,Password Only,0,0,0,False
1008686,14442.88,6.0,39.0,70,0.53,4700,3,13,355314.31,94,13372.0,10.0,43.8,ATM,Password Only,0,1,1,False
1006104,23385.19,1.0,100.0,33,0.06,1007,5,25,348881.62,26,5909.0,55.0,100.0,Mobile App,Password Only,1,1,1,False
1006479,18487.29,1.0,49.8,26,0.45,2142,21,9,486319.09,116,12398.0,115.0,29.7,POS Terminal,OTP,1,1,1,False
1005350,10433.93,11.0,54.9,55,0.01,663,9,2,102273.14,119,2576.0,108.0,81.6,POS Terminal,Two-Factor Authentication,0,0,1,False
1001472,9796.53,1.0,0.0,17,0.34,4508,16,2,362740.5,94,3423.0,45.0,99.0,Web Banking,OTP,1,1,0,False
1003347,12791.78,10.0,79.1,15,0.44,2113,18,4,321259.82,48,2005.0,49.0,18.8,Mobile App,Password Only,0,1,1,False
1006325,19010.79,8.0,76.6,7,0.3,4652,1,6,470953.81,40,4267.0,82.0,24.2,ATM,Password Only,0,0,1,False
1002854,21333.23,7.0,19.5,57,0.54,4831,9,8,88099.33,117,11073.0,53.0,16.1,Web Banking,Biometric,0,0,0,False
1009036,4663.43,4.0,85.8,62,0.91,4733,9,12,180729.31,23,6789.0,84.0,75.8,Web Banking,OTP,1,0,0,True
1009825,3931.19,7.0,68.6,7,0.3,1412,8,11,57165.09,92,14617.0,73.0,0.0,Web Banking,Two-Factor Authentication,0,1,0,False
1006534,13911.13,1.0,100.0,63,0.24,1769,16,0,218551.52,50,4273.0,85.0,19.7,ATM,OTP,0,1,0,False
1004063,20778.84,6.0,75.5,42,0.73,3553,20,23,168260.6,12,3989.0,54.0,92.7,Web Banking,OTP,1,0,0,False
1004851,18253.59,1.0,68.0,55,0.22,1298,0,1,326459.87,103,6322.0,96.0,0.0,ATM,Password Only,0,0,0,False
1004307,13506.48,3.0,47.8,43,0.32,662,5,2,366276.86,106,2945.0,84.0,40.8,Mobile App,OTP,1,0,1,False
1004933,23293.48,9.0,21.3,56,0.29,4541,3,25,326153.63,76,6161.0,12.0,30.9,POS Terminal,OTP,1,0,0,False
1009522,4028.1,2.0,39.9,19,0.24,752,19,21,496410.34,20,4054.0,10.0,85.2,Mobile App,Two-Factor Authentication,1,0,0,False
1005334,9121.7,3.0,88.6,7,0.11,659,4,7,479525.81,8,14318.0,108.0,91.2,Mobile App,OTP,1,0,0,False
1003991,4048.32,6.0,58.1,41,0.01,4174,21,5,94859.85,21,13691.0,18.0,21.1,Mobile App,OTP,1,1,0,False
1001050,3486.05,12.0,46.4,25,0.56,4519,14,12,293478.88,13,3150.0,28.0,9.8,Mobile App,Password Only,0,1,1,False
1008929,7047.43,2.0,52.6,67,0.13,4129,5,16,469716.43,65,1667.0,113.0,91.7,Mobile App,Password Only,1,1,0,False
1008618,216.28,12.0,32.6,5,0.36,759,23,7,435698.78,60,10187.0,59.0,95.6,ATM,Password Only,1,0,1,False
1007953,4344.55,7.0,66.7,48,0.47,1353,4,24,146695.19,28,11832.0,5.0,53.0,Mobile App,Two-Factor Authentication,1,0,0,False
1002036,13732.19,12.0,99.3,3,0.93,1480,13,1,62788.06,27,13168.0,31.0,88.7,Mobile App,Password Only,0,0,1,True
1004040,21684.37,3.0,0.0,28,0.26,1533,18,0,,89,7999.0,23.0,73.2,Mobile App,Two-Factor Authentication,1,1,0,False
1005293,850.66,10.0,66.3,79,0.34,2769,1,23,234397.31,16,10806.0,5.0,0.0,POS Terminal,Password Only,0,0,1,False
1009402,20641.09,1.0,79.9,66,0.35,856,11,0,470227.13,48,6260.0,88.0,28.5,Web Banking,Password Only,1,1,0,False
1001973,15529.91,8.0,83.1,11,0.24,3724,5,1,174754.02,65,9484.0,98.0,35.0,Mobile App,OTP,1,0,1,False
1004829,21880.81,5.0,92.1,79,0.43,4448,7,8,358038.12,114,13990.0,22.0,30.2,Mobile App,Two-Factor Authentication,0,0,0,False
1002100,3952.95,4.0,79.8,46,0.07,3480,1,9,189332.75,32,9403.0,113.0,94.8,ATM,OTP,1,1,0,False
1001500,20637.36,11.0,32.2,0,0.01,3674,22,12,85797.99,6,7451.0,27.0,58.9,Web Banking,Two-Factor Authentication,1,0,0,False
1007290,6101.3,12.0,76.0,34,0.01,1827,11,8,305893.48,26,3035.0,29.0,84.4,Mobile App,Two-Factor Authentication,0,1,1,False
1000653,16760.57,12.0,45.2,73,0.82,1025,20,9,178767.76,105,11202.0,88.0,67.4,Mobile App,OTP,1,0,0,True
1000171,20788.72,10.0,0.0,25,0.32,943,21,1,483967.24,7,7533.0,39.0,93.6,Mobile App,OTP,0,0,1,False
1004086,7722.4,5.0,77.2,47,0.31,1894,17,10,63086.98,96,11326.0,111.0,18.5,Web Banking,Two-Factor Authentication,0,0,1,False
1000243,9793.3,3.0,30.2,76,0.14,3600,8,22,346737.65,118,12197.0,32.0,23.3,Mobile App,OTP,1,0,0,False
1007434,11314.89,4.0,31.3,32,0.35,4100,1,22,59577.92,103,6541.0,42.0,90.6,Mobile App,Two-Factor Authentication,1,1,1,False
1004372,785.88,12.0,86.3,74,0.01,2760,1,5,208727.28,26,1050.0,41.0,77.0,Mobile App,OTP,1,0,1,False
1009016,6659.95,6.0,89.3,72,0.79,4564,13,19,38367.53,69,884.0,72.0,0.0,Mobile App,OTP,0,0,0,False
1002757,4934.45,3.0,40.2,54,0.56,184,3,4,149671.69,97,5492.0,92.0,37.6,Web Banking,OTP,0,1,0,False
1007158,8817.71,11.0,75.7,54,0.24,3753,5,2,72686.7,53,277.0,110.0,65.2,Mobile App,Biometric,0,0,1,False
1005508,16430.85,11.0,34.1,13,0.88,4471,7,13,464869.75,110,11606.0,69.0,70.0,ATM,OTP,1,0,0,True
1002077,3872.39,6.0,77.0,15,0.15,3201,5,16,444589.2,25,4764.0,78.0,34.3,Mobile App,Password Only,1,0,0,False
1004104,12681.87,7.0,16.3,47,0.47,962,18,18,292714.95,63,7114.0,102.0,4.5,Web Banking,OTP,0,0,1,False
1009609,8596.31,10.0,74.1,58,0.39,2867,19,23,385325.13,71,8320.0,91.0,92.1,Web Banking,OTP,1,0,0,False
1009151,3239.56,2.0,95.6,32,0.27,4642,1,12,320958.4,62,13445.0,59.0,37.6,Web Banking,Password Only,1,1,1,False
1004902,8253.16,4.0,8.0,16,0.49,3336,21,3,102193.41,109,12079.0,35.0,13.9,Web Banking,OTP,0,1,0,False
1004951,1290.8,3.0,32.2,80,0.83,186,22,12,139247.43,1,13624.0,58.0,20.0,Mobile App,Two-Factor Authentication,1,0,0,True
1005157,5297.67,5.0,69.3,76,0.71,4258,5,12,266923.51,4,2977.0,20.0,24.0,Mobile App,Password Only,1,1,0,True
1005921,24893.49,1.0,90.3,50,0.01,3216,19,12,209781.41,59,7525.0,82.0,87.4,Web Banking,OTP,0,0,0,False
1004869,1216.57,8.0,1.0,23,0.08,594,22,19,225748.47,65,13045.0,25.0,48.9,Web Banking,  OTP  ,1,1,1,False
1009421,21229.44,12.0,80.4,12,0.44,4219,9,3,341583.24,69,1.0,39.0,43.6,POS Terminal,Two-Factor Authentication,0,0,0,False
1007213,7310.95,11.0,19.1,31,0.24,3624,0,23,105447.22,75,1132.0,64.0,43.4,Web Banking,OTP,0,0,1,False
1005408,6687.58,1.0,48.6,76,0.46,3374,23,22,240201.83,26,8245.0,70.0,100.0,Mobile App,Password Only,1,0,0,False
1004533,11442.97,7.0,52.3,40,0.31,2647,13,4,490069.33,31,5950.0,109.0,84.9,Mobile App,Biometric,1,1,1,False
1008370,8057.32,4.0,52.6,80,0.01,4712,6,23,67442.45,45,9363.0,40.0,96.2,ATM,Password Only,1,1,0,False
1004079,20017.76,10.0,43.0,53,0.74,1580,9,10,55041.45,95,7506.0,30.0,56.4,MOBILE APP,Password Only,0,1,1,True
1000641,7689.81,1.0,97.6,55,0.58,189,2,13,201951.82,112,10125.0,31.0,1.9,Web Banking,OTP,1,1,1,False
1001271,18303.85,2.0,40.5,32,0.01,2472,11,19,58463.96,51,14515.0,73.0,56.9,Web Banking,Biometric,0,0,0,False
1002779,124.01,10.0,64.4,11,0.27,122,11,0,461403.9,92,14893.0,13.0,66.3,Mobile App,OTP,1,1,1,False
1009267,1953.67,4.0,32.3,31,0.43,4289,15,25,137674.42,118,13982.0,15.0,5.1,Web Banking,Two-Factor Authentication,1,0,1,False
1003862,5251.08,1.0,14.4,8,0.11,3028,18,3,462544.82,92,2713.0,29.0,76.6,ATM,OTP,1,0,0,False
1003481,23612.49,12.0,17.6,39,0.23,732,17,15,342729.28,18,11499.0,63.0,10.8,Mobile App,Password Only,1,1,0,False
1001535,11526.44,9.0,95.8,9,0.31,1641,23,10,401399.3,71,8407.0,120.0,0.0,Web Banking,OTP,1,1,1,False
1000326,11737.94,1.0,85.5,48,0.43,3171,22,0,358393.35,82,5363.0,55.0,90.1,Web Banking,Two-Factor Authentication,0,0,1,False
1002339,4269.58,1.0,13.8,71,0.48,3257,10,24,141570.92,112,11403.0,35.0,69.5,Web Banking,OTP,0,1,N,False
1003981,11418.86,7.0,88.4,48,0.21,4186,1,2,433247.29,72,9962.0,117.0,82.0,Mobile App,OTP,0,0,0,False
1006957,11403.24,3.0,74.1,6,0.23,2899,4,13,18794.82,35,10119.0,45.0,54.4,Web Banking,Biometric,1,0,1,False
1004055,2662.68,1.0,64.9,13,0.4,2567,22,18,345577.21,52,12957.0,22.0,81.3,Web Banking,OTP,1,1,1,False
1002238,12496.3,4.0,97.3,60,0.84,1762,0,23,39641.86,110,601.0,85.0,89.5,ATM,OTP,0,0,0,False
1008771,7172.83,3.0,,24,0.53,3557,7,11,340356.12,72,7385.0,39.0,77.5,Web Banking,  OTP  ,0,0,1,False
1009718,22955.72,9.0,4.2,18,0.01,2395,21,13,367513.51,101,10168.0,117.0,85.8,Mobile App,Password Only,0,0,0,False
1008020,1350.24,7.0,89.5,20,0.41,4618,21,11,449526.1,36,11650.0,35.0,12.5,Mobile App,Password Only,1,0,1,False
1000865,15278.15,5.0,70.8,51,0.84,2802,8,0,48108.7,77,13999.0,7.0,98.5,Mobile App,Password Only,1,0,1,True
1005750,10420.13,3.0,91.1,54,0.86,2792,21,2,410027.63,85,10606.0,86.0,28.4,POS Terminal,OTP,1,0,0,True
1005571,11225.42,5.0,38.1,32,0.13,4911,11,4,379586.87,8,11926.0,107.0,77.2,ATM,OTP,0,1,1,False
1005864,1973.7,12.0,86.3,73,0.3,3982,7,9,77909.42,29,6657.0,74.0,40.5,Web Banking,Two-Factor Authentication,0,0,1,False
1000372,23107.93,8.0,94.2,57,0.25,498,1,13,243143.09,1,13087.0,43.0,39.3, Mobile App ,OTP,1,1,1,False
1006368,24141.59,5.0,12.9,31,0.36,2264,14,10,496598.05,102,7374.0,112.0,39.4,Web Banking,Two-Factor Authentication,1,0,1,False
1005614,23258.39,9.0,51.8,21,0.69,503,19,18,289986.01,24,9021.0,44.0,81.5,Mobile App,Password Only,0,0,1,False
1009352,19288.16,2.0,49.9,17,0.23,1505,0,15,102381.92,9,1752.0,37.0,6.4,Mobile App,Two-Factor Authentication,0,1,1,False
1005966,10152.11,12.0,25.4,25,0.64,1753,7,4,113016.66,31,12778.0,81.0,53.9,Web Banking,Biometric,1,1,0,True
1009335,15637.85,12.0,33.3,66,0.01,1090,1,4,298079.29,76,9193.0,67.0,42.5,Web Banking,Password Only,0,0,0,False
1005598,24272.76,7.0,31.4,48,0.19,4447,6,15,271058.54,60,4188.0,99.0,75.8,POS Terminal,Two-Factor Authentication,1,0,0,False
1002365,20629.29,1.0,0.0,3,0.45,2398,0,16,468402.51,14,3245.0,20.0,65.4,Mobile App,Biometric,1,0,1,False
1003214,8956.97,10.0,27.5,60,0.17,2876,8,8,272589.73,83,5930.0,105.0,58.8,Mobile App,Password Only,1,1,1,False
1000912,3441.48,6.0,29.5,21,0.39,872,17,24,386174.63,80,648.0,74.0,72.5,Web Banking,Two-Factor Authentication,0,0,1,False
1009095,9469.12,6.0,33.2,19,0.43,1425,8,6,273431.4,98,284.0,97.0,17.4,Mobile App,OTP,0,1,0,False
1008141,7566.28,4.0,71.2,71,0.34,4379,10,21,222269.07,63,1244.0,100.0,16.0,ATM,Password Only,0,0,0,False
1006605,1195.03,3.0,51.2,16,0.29,3681,6,24,481195.21,43,10064.0,24.0,56.0,Mobile App,Two-Factor Authentication,0,0,1,False
1008652,23229.08,11.0,21.0,3,0.07,2806,17,14,499271.2,27,13393.0,69.0,49.6,Web Banking,OTP,1,1,1,False
1008014,3289.53,11.0,64.7,51,0.8,3208,10,9,-999.0,54,14399.0,47.0,70.9,ATM,Password Only,1,1,0,True
1006014,17426.76,10.0,38.6,73,0.01,658,17,1,223416.81,45,6502.0,100.0,63.0,Web Banking,Password Only,1,0,0,False
1001424,6735.79,12.0,8.3,56,0.15,3692,9,15,138063.19,20,6889.0,37.0,39.4,Mobile App,OTP,0,0,1,False
1009857,24313.45,9.0,92.9,80,0.57,3792,8,25,6375.3,61,12168.0,71.0,53.6,Web Banking,OTP,0,1,0,False
1000480,15235.53,1.0,14.5,78,0.91,589,23,2,371219.05,81,10091.0,67.0,78.5,ATM,Password Only,0,1,1,True
1000663,23762.31,6.0,95.6,15,0.19,457,13,19,362883.18,57,2744.0,115.0,45.4,Mobile App,Password Only,0,0,0,False
1004529,21124.82,2.0,73.6,50,0.17,3200,2,10,431931.63,66,11329.0,120.0,100.0,Web Banking,Two-Factor Authentication,1,1,1,False
1009030,24469.31,1.0,41.5,7,0.01,2552,9,24,121858.67,103,6530.0,18.0,46.2,Mobile App,OTP,0,1,1,False
1008168,8777.81,1.0,50.1,36,0.39,2108,20,24,409658.3,113,8761.0,11.0,54.6,Mobile App,OTP,0,0,1,False
1002989,23794.57,6.0,62.8,65,0.39,1715,0,13,384835.14,117,862.0,65.0,44.9,Mobile App,Two-Factor Authentication,0,1,0,False
1001120,19989.41,4.0,63.8,29,0.16,4253,21,12,490061.65,61,6354.0,17.0,79.2,Web Banking,OTP,0,1,0,False
1002777,13649.47,7.0,8.0,12,0.37,2296,20,20,380844.02,102,10703.0,75.0,61.4,Mobile App,OTP,0,0,0,False
1005618,3189.63,10.0,43.7,62,0.1,4897,19,13,98175.24,16,13370.0,118.0,42.0,Web Banking,Two-Factor Authentication,0,0,1,False
1005642,20558.8,2.0,40.6,4,0.19,1395,22,14,104973.17,53,4949.0,18.0,67.8,Mobile App,Two-Factor Authentication,1,0,1,False
1007961,911.0,12.0,43.3,54,0.01,2061,8,18,112483.19,91,4381.0,59.0,68.2,Web Banking,Biometric,1,0,0,False
1005166,6821.78,2.0,62.8,71,0.12,307,21,5,460192.27,30,11283.0,59.0,40.3,Mobile App,Two-Factor Authentication,1,1,0,False
1004428,6829.53,3.0,0.0,10,0.58,3303,9,23,24887.48,81,6310.0,105.0,30.3,Web Banking,Biometric,0,1,1,False
1007515,19466.11,10.0,1.9,48,0.59,4217,23,21,249734.09,16,4562.0,112.0,-5.0,Mobile App,OTP,0,1,1,True
1003982,8842.91,5.0,60.5,6,0.27,4164,10,12,38700.76,107,8010.0,18.0,76.2,Mobile App,OTP,1,1,0,False
1006425,8107.67,9.0,13.8,58,0.36,4605,9,22,366326.6,37,628.0,29.0,72.8,Mobile App,Biometric,1,1,1,False
1002894,22518.43,9.0,19.7,23,0.08,651,15,10,489083.22,49,2726.0,47.0,50.1,POS Terminal,OTP,0,1,0,False
1002670,1113.5,2.0,60.3,35,0.16,2937,19,22,295569.7,2,10583.0,21.0,62.4,Web Banking,Two-Factor Authentication,0,1,0,False
1003978,7972.56,8.0,25.6,71,0.53,480,17,3,87215.47,32,14959.0,94.0,41.1,POS Terminal,OTP,1,0,1,False
1008843,10761.87,7.0,28.3,9,0.55,2637,5,2,59789.26,95,13371.0,53.0,3.8,Web Banking,OTP,0,0,1,False
1000280,13361.08,7.0,100.0,54,0.45,3225,3,14,137899.17,61,2852.0,73.0,83.0,Web Banking,OTP,0,0,1,False
1008296,5201.73,7.0,72.8,12,0.64,2136,6,3,153722.46,47,4303.0,45.0,41.5,Web Banking,OTP,1,0,0,True
1006555,10032.94,8.0,26.7,25,0.57,4951,14,8,164424.48,43,14951.0,81.0,39.0,Web Banking,OTP,0,0,1,True
1007101,649.35,3.0,42.7,60,0.49,4926,12,4,271293.49,59,4522.0,66.0,16.1,Mobile App,OTP,0,0,0,False
1001695,8624.28,3.0,79.5,70,0.18,2665,4,3,211112.3,95,1083.0,97.0,5.9,Web Banking,OTP,0,0,1,False
1009856,16314.65,4.0,59.3,19,0.4,2519,7,15,53684.45,92,4690.0,29.0,48.2,Web Banking,Two-Factor Authentication,0,0,1,False
1003480,4539.04,2.0,71.5,46,0.15,2442,7,20,358699.73,32,8481.0,119.0,43.7,Mobile App,Two-Factor Authentication,1,0,0,False
1004417,14625.97,7.0,74.4,3,0.83,2885,1,18,28207.3,1,10600.0,110.0,80.9,ATM,Password Only,1,0,1,True
1007677,8580.19,7.0,58.3,43,0.81,2596,1,17,160520.55,25,10572.0,92.0,13.4,Mobile App,Two-Factor Authentication,0,0,0,True
1009326,10997.59,8.0,79.3,23,0.31,4468,0,19,411254.26,57,2732.0,102.0,18.9,Mobile App,OTP,0,0,0,False
1006132,23870.83,11.0,42.6,16,0.23,1728,3,18,247196.24,29,14982.0,69.0,13.8,POS Terminal,OTP,1,0,0,False
1008665,12338.84,6.0,29.5,11,0.66,4615,16,10,401487.07,63,8887.0,43.0,24.3,Mobile App,Password Only,0,1,1,True
1007869,12231.75,7.0,90.9,16,0.23,3746,6,18,293165.59,41,7056.0,100.0,25.6,Web Banking,OTP,1,0,0,False
1004297,2711.2,12.0,74.2,64,0.3,358,21,2,495506.76,26,8603.0,45.0,54.2,Web Banking,  Biometric  ,1,1,1,False
1008293,7588.22,1.0,69.8,38,0.85,2470,12,15,193044.33,80,664.0,107.0,88.7,Web Banking,Biometric,0,0,1,True
1004900,19258.97,6.0,30.2,12,0.73,4322,9,17,31552.9,34,1133.0,27.0,65.6,Mobile App,Password Only,0,1,0,True
1002210,13205.12,5.0,7.7,21,0.37,2562,9,24,390595.55,25,13538.0,52.0,68.7,Mobile App,OTP,0,1,0,False
1007690,5274.88,7.0,56.7,63,0.36,2265,20,2,135751.43,46,7831.0,80.0,52.2,Mobile App,OTP,0,1,1,False
1005564,4755.97,12.0,22.7,76,0.7,2633,20,18,385930.76,114,14169.0,69.0,97.1,Web Banking,OTP,1,1,1,False
1000185,3664.24,2.0,61.2,34,0.49,4926,5,15,40475.64,2,12164.0,14.0,53.8,ATM,OTP,1,0,0,False
1005929,1339.27,7.0,71.0,47,0.05,4763,20,0,322521.47,113,995.0,101.0,38.1,Mobile App,OTP,0,1,1,False
1004901,6223.62,9.0,68.4,31,0.97,241,14,18,125743.98,73,12371.0,27.0,13.8,Mobile App,Password Only,1,0,1,True
1002351,6695.0,1.0,3.0,20,0.19,1845,4,4,203584.3,107,13307.0,102.0,97.0,Web Banking,Password Only,0,0,0,False
1000554,2542.23,9.0,70.8,78,0.38,599,16,15,309234.51,47,12356.0,87.0,23.4,Mobile App,OTP,0,0,1,False
1001398,21491.26,10.0,76.3,8,0.58,4140,1,25,56772.19,93,5155.0,46.0,57.1,ATM,OTP,0,1,1,False
1001385,11802.44,6.0,52.8,1,0.26,1933,21,20,29995.4,3,11639.0,99.0,17.5,Web Banking,OTP,1,1,0,False
1004798,7472.97,2.0,85.5,22,0.01,631,0,19,487831.94,86,49.0,111.0,84.7,Web Banking,Two-Factor Authentication,0,1,0,False
1005119,9323.54,8.0,26.5,48,0.78,4258,2,7,387634.72,51,10560.0,94.0,38.5,Mobile App,OTP,0,0,1,True
1000298,18674.83,1.0,92.4,49,0.3,843,8,23,325884.35,73,14951.0,65.0,28.7,Mobile App,Biometric,FALSE,0,1,False
1000444,479.88,2.0,2.1,49,0.5,4878,11,16,32015.35,45,12924.0,47.0,38.2,POS Terminal,  OTP  ,1,0,1,False
1008277,17834.05,10.0,85.3,19,0.31,3843,14,3,339347.1,97,14001.0,25.0,79.8,Mobile App,OTP,1,1,1,False
1002078,4546.9,6.0,26.4,55,0.24,3782,19,5,361223.12,62,6475.0,4.0,100.0,Mobile App,OTP,1,0,0,False
1007904,15222.31,3.0,6.4,55,0.2,4929,21,16,446946.88,98,9931.0,74.0,18.4,Mobile,Two-Factor Authentication,1,1,1,False
1002230,15281.67,4.0,28.8,70,0.01,765,22,11,175229.12,6,13685.0,39.0,74.1,Web Banking,Two-Factor Authentication,1,0,1,False
1002843,18411.03,1.0,58.9,32,0.14,4277,6,7,301851.48,117,11656.0,68.0,19.4,Web Banking,Biometric,0,1,0,False
1002538,2294.68,11.0,68.7,46,0.41,982,21,18,426648.18,31,10564.0,86.0,7.0,Mobile App,OTP,1,0,0,False
1006329,8023.29,3.0,58.5,2,0.33,4873,23,8,364059.11,79,10840.0,87.0,89.5,POS TERMINAL,Biometric,0,0,1,False
1008350,4014.1,5.0,7.5,26,0.47,4927,6,15,394931.44,113,3423.0,3.0,3.2,Web Banking,Password Only,1,1,0,False
1006518,5972.2,9.0,12.3,72,0.19,942,8,15,243852.74,22,7306.0,22.0,58.7,Mobile App,OTP,0,0,1,False
1003368,24768.72,3.0,60.0,55,0.6,1525,21,12,115576.5,61,8084.0,104.0,1.0,Web Banking,Biometric,0,1,0,True
1007435,13806.11,11.0,5.0,54,0.52,254,22,19,290677.25,64,1736.0,14.0,25.5,POS Terminal,OTP,0,1,0,False
1002579,13762.97,5.0,87.4,2,0.32,3591,0,22,71637.43,21,9679.0,44.0,37.5,POS Terminal,OTP,1,0,0,False
1001132,2924.82,8.0,100.0,30,0.16,1503,15,1,280789.79,45,8657.0,15.0,83.4,Mobile App,Two-Factor Authentication,1,0,0,False
1009207,2567.74,3.0,13.5,2,0.09,4097,8,10,427252.64,2,7224.0,25.0,80.1,Web Banking,Two-Factor Authentication,1,0,0,False
1000321,2117.53,4.0,87.4,22,0.68,3134,7,15,162998.91,76,3224.0,97.0,10.9,Mobile App,Two-Factor Authentication,0,1,1,True
1001372,4601.42,2.0,79.2,12,0.5,3282,19,8,75571.22,42,10567.0,17.0,7.1,Web Banking,Biometric,0,1,0,False
1004043,19947.35,8.0,62.0,50,0.59,2584,21,10,450626.27,55,5464.0,41.0,0.0,Web Banking,Password Only,1,0,1,False
